03xW3,3q4/p4rpk/1pb5/4QPP1/2P3K1/1P2R2P/P7/8 b - - 2 50,g7g6 f5g6 h7g6 e5e6 g6g7 e6c6 d8d1 e3f3 f7f3 c6f3,2510,87,81,403,attraction crushing endgame fork veryLong,https://lichess.org/IJAQ7ZFY/black#100,
03xgM,8/2p2p1k/2r3pp/8/Pq6/4Q1PP/5P1K/3R4 b - - 1 36,c6a6 e3e8 b4b2 e8f7,2153,88,69,218223,crushing endgame short,https://lichess.org/YZKzAxYf/black#72,
03xkS,8/1p3p1p/8/1R1P1p2/2P2k2/1P5P/1P1r2P1/7K w - - 3 32,b5b7 f4g3 b7e7 d2d1 e7e1 d1e1,1510,77,100,171,endgame long mate mateIn3 rookEndgame,https://lichess.org/IGrIds0m#63,
03xmY,1RQ2bk1/7p/3p1rp1/2p5/P1P1p3/8/q4PPP/1R4K1 w - - 2 35,c8c6 a2f2 g1h1 f2f1 b1f1 f6f1,1177,74,94,4269,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/mktOIBNP#69,
03xmf,8/pp1k2p1/1b6/3pr3/P7/1NP1p1PP/1P4P1/3R3K w - - 0 26,a4a5 e3e2 d1e1 b6f2 e1e2 e5e2,1017,76,85,266,advancedPawn clearance crushing endgame long,https://lichess.org/lRR5kuCq#51,
03xyI,7b/4p1k1/p2p3p/2pPN3/b3nN1P/5q2/7K/6R1 b - - 1 37,g7f8 f4e6 f8e8 g1g8 f3f8 g8f8,1912,72,95,6131,fork long mate mateIn3 middlegame,https://lichess.org/7E4lHuYf/black#74,
03y94,r3kb1r/1p1bpppp/pqnP3n/8/Q3NP2/5N1P/PP1B2P1/2R1KB1R b Kkq - 0 13,c6d4 a4d4 b6d4 f3d4,1729,75,93,1160,crushing opening short,https://lichess.org/z51DMyhd/black#26,Sicilian_Defense,Sicilian_Defense_Smith-Morra_Gambit
03yA0,r3kb1r/ppp2ppp/2n1pn2/7q/3P2b1/2N2N1P/PPP1BPP1/R1BQK2R w KQkq - 0 8,c1g5 g4f3 g5f6 f3e2 d1e2 h5e2,1416,75,92,2059,advantage long opening,https://lichess.org/Ok7P1lNc#15,Scandinavian_Defense,Scandinavian_Defense_Mieses-Kotroc_Variation
03yEO,r6k/6p1/4Q2p/p4N2/6n1/8/Pq3PPP/3R2K1 w - - 1 34,e6f7 b2f2 g1h1 a8g8 f5h6 g7h6,2441,92,88,389,advantage endgame long quietMove,https://lichess.org/4ff6QXds#67,
03yGi,2r1kb1r/pp2pppp/2n2n2/1P6/2Q5/B4B2/2PP1PPP/1q3RK1 b k - 2 13,b1f1 g1f1 e7e6 b5c6,2185,81,85,416,advantage hangingPiece master masterVsMaster middlegame short,https://lichess.org/qXG6KlIW/black#26,Sicilian_Defense,Sicilian_Defense_Wing_Gambit
03yHs,5rk1/1pprnppp/p4q2/3PN3/1P6/P3QP2/3R2PP/3R2K1 b - - 2 23,d7d6 e5g4 f6h4 g2g3,1765,74,84,506,advantage middlegame short,https://lichess.org/52qr5n43/black#46,
03yPf,4r1k1/pp3rb1/3pq3/4n1PR/5p2/3B1P2/PP1Q1B2/2K4R w - - 0 29,c1b1 e5d3 d2d3 e6e2 d3b3 e2f2,2400,80,90,375,clearance crushing long middlegame,https://lichess.org/U2u6OFAM#57,
03ySM,2r3k1/5pp1/Qq2b2p/3p4/3P4/3B3P/1P3PP1/4R1K1 b - - 0 26,b6d4 a6c8 e6c8 e1e8,2025,109,81,42,endgame mate mateIn2 sacrifice short,https://lichess.org/uhKyxEt2/black#52,
03yX7,5qk1/4b2p/2p5/2Pp1N2/1Pb1pQ1P/2P5/r5P1/3R2K1 b - - 0 41,e7h4 f4g4 g8h8 f5h4,2207,220,100,7,equality fork intermezzo middlegame short,https://lichess.org/yW05STcO/black#82,
03yhG,r2q1rk1/1b2b1pp/p3p3/np3p2/3P1B2/P1PB1N2/2Q2PPP/R3R1K1 w - - 4 16,f3g5 e7g5 f4g5 d8g5,1012,87,93,942,crushing middlegame short,https://lichess.org/42mLU9bx#31,English_Opening,English_Opening_Symmetrical_Variation
03yiL,4k3/pb3p2/1p1p1r1q/4pQ2/2PpP3/1N1B2Pn/PP3P1P/R4R1K w - - 9 31,f5g4 h3f2 f1f2 f6f2,1154,158,0,10,advantage fork middlegame short,https://lichess.org/va1OGsbx#61,
03yno,5r1k/5p1p/p4b2/1p2pR2/6Q1/7R/PPq3PP/3r2BK b - - 2 28,f8g8 h3h7 h8h7 f5h5,1560,75,93,1396,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/oV98D7tB/black#56,
03yrR,r4rk1/ppb1nppp/2p2q2/4pb2/2N5/1BP2Q2/PP1P2PP/R1B2RK1 b - - 5 15,e7d5 f3f5 f6f5 f1f5,1200,75,82,303,advantage middlegame short,https://lichess.org/ec7GdIVi/black#30,Kings_Gambit_Declined,Kings_Gambit_Declined_Classical_Variation
03ysq,8/ppp1r1pp/4n1k1/5R2/5P2/P1N5/1PK3PP/8 w - - 7 24,g2g4 e6d4 c2d3 d4f5,852,94,86,267,crushing endgame fork short,https://lichess.org/TL3cfNQr#47,
03ytg,5k2/ppp2qp1/8/3p2B1/3P4/2P3nP/PPQ3P1/6K1 w - - 3 25,c2f2 f7f2 g1f2 g3e4 f2f3 e4g5,1185,75,90,2124,advantage attraction endgame fork long,https://lichess.org/tWkkzajA#49,
03z17,4k3/3R3p/p3P1p1/1q6/1pn5/1N6/PP2R1P1/1K6 w - - 8 40,e2e1 b5f5 b1a1 f5c2 e1b1 c4a3,2369,96,34,29,crushing endgame long master,https://lichess.org/l7HfJXab#79,
03z1H,r1b1k2r/1pb2pp1/2p3p1/p2pn1B1/3pP3/P2P3P/BPPN1PPK/R4R2 w kq - 0 18,e4d5 e5f3 h2h1 f3g5,1796,75,93,5384,advantage doubleCheck middlegame short,https://lichess.org/Uq9UTkrd#35,Ruy_Lopez,Ruy_Lopez_Bird_Variation
03z2J,8/q4kb1/2p1p1p1/2p1p1B1/2P1PpPK/3P1P2/1Q6/8 b - - 1 38,g7f6 g5f6 f7f6 g4g5 f6e7 b2e5 a7a2 e5c7,2396,84,29,61,advantage attraction deflection endgame veryLong,https://lichess.org/2eX4oe37/black#76,
03z37,2k2r2/ppq3p1/3b1np1/2p2b2/N2P4/1P2P2P/P1PQ2P1/R1B2RK1 w - - 1 19,d4c5 d6h2 g1h1 f6e4 f1f3 e4d2,2092,74,89,505,crushing long middlegame,https://lichess.org/9oBT7KCo#37,Bird_Opening,Bird_Opening_Other_variations
03z3g,2k5/2P4p/P7/1K6/2R3p1/5p2/r6P/8 w - - 0 40,c4a4 a2a4 b5a4 c8c7 a6a7 c7b7,1800,96,100,35,crushing endgame long rookEndgame,https://lichess.org/XHoBZJUe#79,
03zQT,B4rk1/2ppqppp/8/p1p5/Q7/2b5/PPP2PPP/R1B2bK1 w - - 0 15,b2c3 e7e1 c1b2 f8e8 a1e1 e8e1 f2f3 f1b5 g1f2 e1f1 f2e3 b5a4,2323,83,90,1272,crushing discoveredAttack middlegame sacrifice veryLong,https://lichess.org/VB4z1NNn#29,Three_Knights_Opening,Three_Knights_Opening_Other_variations
03zSt,r4r1k/1pqbp2n/2p3Q1/p2pN3/P2P3R/1PP1P2P/6P1/R5K1 b - - 4 24,d7f5 h4h7,1620,89,89,271,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/rLn7vfiQ/black#48,
03zZM,6k1/pp3ppp/8/2n3q1/8/1PPp1PP1/P2Nr1N1/R1Q3K1 w - - 0 27,d2e4 c5e4 c1g5 e4g5,1602,77,93,5096,crushing middlegame short,https://lichess.org/2pXdbbRx#53,
03zaB,rn6/1ppk2b1/p2p2p1/3P1rB1/3qQ2p/P1N5/1PP3PP/R4RK1 w - - 4 22,e4d4 g7d4 g1h1 f5g5,1694,75,90,967,advantage middlegame short,https://lichess.org/PZFltXdy#43,
03zcV,8/8/3k4/2R3p1/1P2p1Pp/4K2P/1rP5/8 w - - 3 52,e3e4 b2b4 e4f5 d6c5,1072,77,92,780,crushing endgame rookEndgame short,https://lichess.org/J0tAi1bg#103,
03zfX,1rb2rk1/p1q2pnp/2pp1Q2/1p4P1/4P3/1P3NNP/P7/1K1R3R w - - 5 27,d1d6 g7e8 d6c6 c7g3,1865,77,93,1996,crushing fork middlegame short skewer,https://lichess.org/y17Djyue#53,
03zfY,6k1/6p1/8/4q1KQ/7P/8/8/8 w - - 11 71,g5g6 e5f6,1181,79,89,838,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/TwctjmMN#141,
03zgW,8/8/p5p1/2pk1p1p/5P1P/1PP1K1P1/8/8 w - - 1 35,e3d3 c5c4 b3c4 d5c5,1978,76,93,5838,crushing endgame pawnEndgame short,https://lichess.org/fHsuBtYt#69,
03zvH,r2k3r/ppp2q2/3p1b2/5Qpp/2PPP3/2K1B3/PP3P2/RN6 b - - 1 19,h5h4 e4e5 d6e5 d4e5 f6e5 f5e5,2356,77,72,183,advantage long middlegame,https://lichess.org/dEZ6549j/black#38,Italian_Game,Italian_Game_Schilling-Kostic_Gambit
0401S,2k4r/ppp1bppp/5n2/8/2Pr4/8/P4PPP/RNB1R1K1 w - - 0 15,e1e7 d4d1 e7e1 d1e1,688,98,68,239,backRankMate fork mate mateIn2 middlegame short,https://lichess.org/xKw5209k#29,French_Defense,French_Defense_Exchange_Variation
0402R,7k/p6p/1p1rrp2/3P4/2P1b3/1P2R1P1/P4p1P/K4R2 b - - 1 37,e4g2 d5e6 g2f1 e6e7 f1c4 e7e8q,2049,76,94,5015,advancedPawn advantage endgame long promotion,https://lichess.org/XovXV212/black#74,
0403H,1rbqr1k1/5pp1/p6p/1pbBB3/7P/P3P1P1/1PP2P2/R2Q1RK1 b - - 0 16,e8e5 d5f7 g8f7 d1d8,828,89,86,92,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/wZjScJc5/black#32,Queens_Pawn_Game,Queens_Pawn_Game_Zukertort_Variation
040I3,8/5ppk/2Q1n3/1P6/4p2q/4P3/5P2/4B1K1 w - - 1 39,g1f1 h4h3 f1e2 e6d4 e2d2 d4c6,2381,90,88,885,crushing endgame long,https://lichess.org/qzubiBKG#77,
040Iy,8/2q2p1k/4p1pp/1p2P3/4QP2/P6P/6PK/8 w - - 0 32,a3a4 c7c4 e4c4 b5c4 a4a5 c4c3 a5a6 c3c2 a6a7 c2c1q a7a8q c1f4,1723,74,96,1540,advancedPawn crushing endgame promotion queenEndgame veryLong,https://lichess.org/LaEK8tNN#63,
040al,8/8/4q3/8/8/4PkP1/p4P2/R3R1K1 w - - 6 58,e1d1 e6h3 e3e4 h3g2,1329,78,89,170,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/b1rGjVBD#115,
040cM,r2q2kr/p1p3p1/7B/2bppn2/7Q/2PP1P2/PP1K1P1P/RN4R1 w - - 1 19,g1g7 f5g7 h4d8 a8d8,1165,77,83,564,crushing middlegame short,https://lichess.org/HHeCk96C#37,Italian_Game,Italian_Game_Classical_Variation
040eY,7r/1kp5/p6p/2pqP2Q/P3Rpp1/8/1PPr1PPP/2R3K1 w - - 1 25,h5f5 h8f8 f5f8 d5e4 f8c5 e4e2 h2h3 g4g3,2783,116,91,1148,crushing deflection endgame master veryLong,https://lichess.org/pYEI4Qqf#49,
040ei,3r2k1/pp2r2p/n1p1Ppn1/P2p4/3P4/1P3NB1/6PP/4RRK1 b - - 1 26,g8g7 f3h4 g6h4 g3h4 d8f8 e1e3,2298,80,90,263,crushing defensiveMove long middlegame,https://lichess.org/BGZfaIf8/black#52,
040ke,2rq1rk1/5Bbp/p5p1/1p2pb2/7P/P1N5/1PQ1NPP1/1K1R3R b - - 0 18,f8f7 d1d8 c8d8 c3e4 f5e4 c2e4,1470,75,92,844,advantage long middlegame quietMove,https://lichess.org/eq18bgSW/black#36,Sicilian_Defense,Sicilian_Defense_Alapin_Variation
040uH,1r4k1/4qbp1/1pR2p1p/1Pn1p2P/4P1P1/4B3/r3BP2/3Q1RK1 b - - 2 29,f7b3 e3c5 b3d1 e2c4 e7f7 c4f7,2145,86,79,42,crushing fork long middlegame sacrifice,https://lichess.org/VcZ5LkEC/black#58,
0412e,r3k2r/pp1n1pR1/1q2p3/3pP1Bp/3p3P/bP1B1P2/2PQ1P2/1K4R1 b kq - 0 21,a3b4 d2f4 h8f8 g7f7 f8f7 d3g6 d7e5 f4e5 e8d7 g6f7,2126,103,71,23,attackingF2F7 crushing middlegame pin sacrifice veryLong,https://lichess.org/4t1JjScw/black#42,
0416t,7k/1Q4bp/6p1/8/8/8/5RPP/q5K1 w - - 1 27,f2f1 g7d4 g1h1 a1f1,1036,76,97,1145,deflection endgame mate mateIn2 short,https://lichess.org/CMNusADV#53,
041JI,2r1r1k1/1bp4p/p5p1/2Pp1pB1/1b3P2/qB1Q4/4RRPP/6K1 b - - 1 32,b4c5 b3d5 g8g7 d3a3 c5a3 d5b7 e8e2 f2e2,1687,77,83,128,advantage discoveredAttack middlegame veryLong,https://lichess.org/XbK1nX9n/black#64,
041JU,2r1k2r/p3bppp/2nq1n2/1Q2N3/4P3/2N5/PP3PPP/R1B1K2R w KQk - 1 15,e1g1 d6e5 b5e5 c6e5,1254,77,93,2172,advantage middlegame short,https://lichess.org/zGabXCJ2#29,English_Opening,English_Opening_Anglo-Scandinavian_Defense
041LR,3r2rk/p5pp/Bp6/3b1p2/P2qp2P/6P1/3N1PK1/2RQR3 b - - 1 27,d4d2 d1d2 e4e3 d2d5,1174,287,100,4,crushing hangingPiece middlegame short,https://lichess.org/FAFrRKSG/black#54,
041Ts,8/p7/2p2ppk/1q6/2nP2P1/2pR4/PP2Q3/1K6 w - - 1 34,d3h3 h6g5 b1c2 c4a3 b2a3 b5e2,2453,74,92,3812,crushing defensiveMove discoveredAttack endgame long pin,https://lichess.org/oqCrd5vb#67,
041Tw,8/1k6/4R3/5p2/5r1P/2p5/6PK/8 w - - 0 48,h2g3 f4e4 e6e4 f5e4,2180,96,78,29,crushing endgame master masterVsMaster rookEndgame short,https://lichess.org/CkY8JJJ3#95,
041Zm,3Bk1K1/4P3/8/8/ppp3P1/P7/1P6/8 w - - 0 56,d8a5 c4c3 b2c3 b4b3 a5b4 b3b2,1736,74,98,210,advancedPawn bishopEndgame crushing endgame long,https://lichess.org/sBtGdam3#111,
041aI,8/3k4/4p3/pp1pK3/3P4/2P5/PP6/8 w - - 5 40,b2b3 b5b4 c3b4 a5b4,1800,75,83,139,crushing endgame pawnEndgame short,https://lichess.org/0aK66JtO#79,
041in,2r4k/8/8/p6N/np5P/6R1/P4r2/K5R1 b - - 3 38,c8c2 g3g8 h8h7 g1g7 h7h6 g8h8,1538,76,96,8918,endgame exposedKing long mate mateIn3,https://lichess.org/BTAVTY56/black#76,
041yM,R1nr3k/6pp/5p2/1P6/2P5/8/7P/7K b - - 0 49,h7h5 b5b6 h8h7 b6b7 c8d6 a8d8,1278,76,87,119,advancedPawn advantage endgame long,https://lichess.org/BKUOHPkn/black#98,
042AL,1r4k1/6p1/Q4q1p/1p3p2/2pn4/8/PbP1BPPP/1R3RK1 w - - 2 24,a6f6 d4e2 g1h1 b2f6,1110,122,0,15,crushing discoveredAttack hangingPiece middlegame short,https://lichess.org/fo6HL51W#47,
042DR,6k1/5pp1/p1p4p/4BP2/P1P1n1q1/5N2/1r2r1PP/R2Q2RK w - - 5 26,e5g3 e4g3 h2g3 g4f3 d1e2 f3e2,2175,172,100,17,crushing kingsideAttack long middlegame,https://lichess.org/zmRCH71s#51,
042En,2r1r3/5pkp/Q2p2p1/p5q1/8/2P1P1P1/P5KP/R3R3 b - - 0 25,e8e3 a6c8 g5d5 g2g1 d5e4 e1f1 e3e2 f1f2 e2f2 g1f2,2620,81,68,75,crushing endgame hangingPiece veryLong,https://lichess.org/JURFdUB0/black#50,
042Fz,r5k1/p2r1p1p/1p4R1/3q1N2/8/8/PQ4PP/5R1K b - - 0 32,f7g6 f5h6,1272,77,72,141,endgame mate mateIn1 oneMove,https://lichess.org/3JuVggWd/black#64,
042G3,6rk/5prp/p4Q2/1p1bP1q1/5R2/3B4/2P3PP/6RK w - - 3 29,f4h4 d5g2 g1g2 g5g2,1577,75,97,4816,mate mateIn2 middlegame short,https://lichess.org/oTNbgDAC#57,
042Gi,8/p7/1p1P1kp1/8/4KPPP/8/nP6/8 b - - 0 35,f6e6 h4h5 g6h5 g4h5 a2b4 d6d7 b4c6 h5h6 e6f7 e4d5,2593,95,50,34,advancedPawn crushing endgame knightEndgame veryLong,https://lichess.org/9YZsqsrs/black#70,
042IM,8/8/p5p1/P3k2p/3rP2P/3pqP2/3R2K1/2Q5 b - - 9 54,e5f4 c1c7 d4d6 c7d6,1148,169,100,13,endgame mate mateIn2 short,https://lichess.org/Yt3bWjsb/black#108,
042eg,8/5R1p/6pk/p2B4/3P1PPP/3b4/2p4K/1r6 b - - 0 40,c2c1q g4g5 h6h5 d5f3 h5h4 f7h7,1276,78,95,9042,endgame long mate mateIn3,https://lichess.org/TU821hER/black#80,
042kS,8/1b1kbR2/p3pQ2/1pq1P3/P1p5/2N5/1P4r1/3RKB1r b - - 2 28,b7d5 c3d5 h1f1 f6f1,2156,80,83,92,crushing middlegame pin short,https://lichess.org/sace6qpw/black#56,
042sX,2rr1k2/6pp/1p2Qn2/p1b2Rq1/P7/2P3B1/1P3PPP/4R1K1 b - - 2 27,g5g6 f5c5 b6c5 g3d6 d8d6 e6d6 f8g8 d6e6 g6f7 e6c8,2196,75,96,392,crushing fork middlegame sacrifice veryLong,https://lichess.org/mQhF5nVe/black#54,
042tk,7k/pp2Q2p/7P/5p2/8/1P4q1/P2p4/3R2K1 w - - 0 35,g1f1 g3f3 f1g1 f3d1 g1f2 d1e1,1810,76,89,2116,crushing endgame exposedKing fork long,https://lichess.org/W9P8nuKa#69,
042wy,r1b2rk1/p1p2ppp/2p5/4P3/7q/8/PPP3PP/RNBQ1K1R w - - 0 14,d1e1 c8a6 c2c4 a6c4,1385,74,89,778,crushing middlegame short,https://lichess.org/2lVQGKHE#27,Kings_Gambit_Accepted,Kings_Gambit_Accepted_Bishops_Gambit
04344,rnbqk2r/1p1p2bp/p3pnp1/2p1Q1B1/4P3/8/PPP2PPP/RN2KBNR w KQkq - 4 8,e5c5 f6e4 g5d8 e4c5,1197,77,84,301,advantage opening short,https://lichess.org/1nJBGFNd#15,Benoni_Defense,Benoni_Defense_French_Benoni
0434f,2kr3r/ppp2ppp/1bn2n2/4N3/1P1P1B2/P1N4q/2PQBP2/R4RK1 b - - 0 16,c6e5 f4e5 b6d4 e5d4 f6g4 d2f4,2028,83,76,51,advantage long middlegame,https://lichess.org/ScNIkQCu/black#32,Scandinavian_Defense,Scandinavian_Defense_Main_Line
0438I,r3k1nr/ppp2ppp/3p4/bP4q1/2BpP1b1/3P2P1/PBPN1P1P/R2QK2R w KQkq - 1 11,f2f3 g5e3 d1e2 a5d2,2323,77,87,278,crushing middlegame short,https://lichess.org/qPAWVjRY#21,Italian_Game,Italian_Game_Evans_Gambit_Declined
043Em,rn2k2r/pp3pp1/2pbpn1p/8/3qp3/2N3QN/PPPPBPPP/R1B1K2R w KQkq - 2 13,g3g7 h8h7 c3b5 c6b5,2254,73,92,5776,advantage opening short,https://lichess.org/xV800ysK#25,Zukertort_Opening,Zukertort_Opening_Tennison_Gambit
043Fj,3r4/1b1r1k1p/p1q1p1p1/4Qp2/3P4/2N4P/PP1R2P1/3R2K1 w - - 4 29,e5c5 c6c5 d4c5 d7d2 d1d2 d8d2,1432,75,84,295,crushing long middlegame,https://lichess.org/x9wfopVu#57,
043Nu,2r1k2r/5q2/1ppQ2n1/4p3/4P1p1/2P2pP1/PP1N3P/R4R1K b k - 0 26,h8h2 h1h2 c8d8 d6c6,1069,75,99,1931,crushing hangingPiece middlegame short,https://lichess.org/unmSnnuK/black#52,
043Zg,rnb1k2r/pp2n1Rp/2p2p2/2p1p3/2B1P2Q/2NP1q2/PPP2P1P/R3K3 b Qkq - 0 12,e7g6 g7g6 h7g6 h4h8,1872,76,93,1320,advantage capturingDefender middlegame short,https://lichess.org/mlKTTko6/black#24,Bishops_Opening,Bishops_Opening_Boi_Variation
043aO,4r1kb/Q6p/2p1p3/4nppN/1q6/2N1P3/Pr3PPP/2R2RK1 b - - 5 23,e5d3 a7d7 g8f8 d7d3,1961,74,95,4485,crushing fork middlegame short,https://lichess.org/R8ShMdhl/black#46,
043bu,r3r1k1/3b2bn/p2p2p1/2pN3p/p3P2B/6NP/1P3RP1/4R2K b - - 0 25,e8f8 d5e7 g8h8 e7g6,1505,76,86,61,advantage kingsideAttack middlegame short,https://lichess.org/3Foy1cCL/black#50,
043c7,8/6K1/5p1p/5P1P/4pkP1/8/8/8 w - - 0 59,g7f6 e4e3 f6g7 e3e2 f5f6 e2e1q,1235,78,87,591,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/nUPy5pgq#117,
043cb,8/8/7k/4K1p1/4P3/5p1n/6RP/8 w - - 0 66,g2g3 g5g4 g3g4 f3f2,2010,81,65,47,advancedPawn advantage endgame quietMove short,https://lichess.org/RnNb7VYj#131,
043eX,2b5/p2rk1Qp/1p1p4/2pP4/2P2p1q/1P1P4/PB4B1/6K1 b - - 10 40,e7d8 b2f6 d8c7 g7d7 c8d7 f6h4,1986,74,97,5444,advantage endgame exposedKing fork long,https://lichess.org/7QZcZJXk/black#80,
043gg,2r1r1k1/pp3ppp/2n5/1B1p4/3Pq3/2Q5/PP3PPP/R3R1K1 b - - 1 18,e4d4 e1e8 c8e8 c3d4 c6d4 b5e8,2012,75,89,848,crushing intermezzo kingsideAttack long middlegame,https://lichess.org/8R6eu9V3/black#36,Caro-Kann_Defense,Caro-Kann_Defense_Panov_Attack
043nB,r2qkb1r/pp3ppp/2p2n2/2p4b/2B1P3/2N2P2/PPPP2PP/R1BQK2R w KQkq - 1 8,e1g1 d8d4 g1h1 d4c4,977,79,95,1646,advantage fork opening short,https://lichess.org/38cPgJhs#15,Sicilian_Defense,Sicilian_Defense_Jalalabad_Variation
043nO,1r4k1/3n1p2/p3p1p1/q2pP3/P2P2P1/R6Q/3r1PK1/5R2 b - - 1 32,g8g7 f1h1 d2f2 g2f2 a5d2 f2g3 g7f8 a3f3,2099,189,100,10,crushing middlegame quietMove veryLong,https://lichess.org/W5mPO2ck/black#64,
043sf,2r2rk1/1p5p/p3p1pP/3p4/3P1qP1/PP4QR/5PK1/3R4 w - - 2 38,d1d3 f4e4 d3f3 c8c3 g3e5 e4e5,2413,79,79,74,crushing endgame long pin,https://lichess.org/UuRfZugs#75,
043zc,r5k1/1p1q1pp1/p6p/2PP4/4Q3/8/5PPP/4R1K1 b - - 0 25,a8e8 e4e8 d7e8 e1e8,600,81,76,147,crushing endgame short,https://lichess.org/z6TJYd7n/black#50,
044Gb,6k1/5ppp/p1p5/1pb1P1q1/8/1BP4Q/PP1r1PPP/4R1K1 w - - 0 24,e5e6 c5f2 g1f1 f2e1 e6f7 g8f8,1108,75,100,426,crushing endgame fork long,https://lichess.org/2ejhJ7KZ#47,
044QL,r4r2/1b1R1pk1/p1p1QNp1/1p5p/P1p1P3/8/1q4PP/5RK1 b - - 0 26,b7c8 d7f7 f8f7 f6e8 g7h6 e6f7,2156,85,71,42,crushing deflection long middlegame sacrifice,https://lichess.org/AQPzuvNM/black#52,
044S4,r5k1/6pp/2p1q3/1p2p3/pP4R1/1rP3QP/6P1/4R1K1 b - - 1 28,a8a7 e1e5 b3b1 g1h2 e6d7 g4d4,2051,177,100,9,crushing endgame long,https://lichess.org/Cg2fwWPC/black#56,
044U6,5b2/6pk/1nNN3p/2pP3b/2P1p3/1qB3Q1/5PP1/6K1 w - - 0 34,d6e4 b3b1 g1h2 b1e4,1666,74,91,554,crushing fork master middlegame short,https://lichess.org/p8P9z92C#67,
044iy,2k4r/p3bppp/1p3nP1/1K6/1P3P2/P3BN2/2q5/3R1B1R b - - 2 23,c8c7 d1c1 a7a6 b5a6 h8a8 a6b5 c2c1 e3c1 f6e4 b5c4,2181,78,89,472,advantage defensiveMove middlegame pin veryLong,https://lichess.org/yB6p105n/black#46,
044lp,r2q1r2/pp4kp/5pp1/3B4/2P2nP1/1P5P/P4P2/R2Q1RK1 w - - 0 21,d1d4 f4e2 g1g2 e2d4,873,75,100,1292,crushing fork middlegame short,https://lichess.org/CiUi6ksC#41,
044pR,rnbq3r/ppk1b2p/3pPQp1/PBp2p2/8/2N1B3/1P3PPP/R3K1NR b KQ - 0 16,e7f6 c3d5,901,81,97,310,mate mateIn1 oneMove opening,https://lichess.org/PEooPVMl/black#32,Danish_Gambit,Danish_Gambit_Other_variations
044uI,8/p5k1/4pRpp/8/1pp1N3/1b1p2PP/1P5K/8 w - - 0 38,f6e6 c4c3 e6e7 g7f8 e7a7 d3d2,2152,76,86,368,advancedPawn advantage defensiveMove endgame long,https://lichess.org/lnXCucC5#75,
044xk,8/6pk/7p/p3Qrqn/P5N1/2PP1pPP/1r3P2/3R1R1K w - - 1 31,e5e4 b2f2 e4f5 g5f5 f1f2 h5g3,2084,78,84,44,crushing kingsideAttack long middlegame,https://lichess.org/enxyJ8RK#61,
044zE,Q1b2rk1/3p1p2/p1p4p/1p4p1/8/1BP3Pn/PP4PP/RN2R1qK w - - 8 21,e1g1 h3f2,1280,292,71,16,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/PF7OqhKv#41,
044zv,rnb1r1k1/pp2npp1/7p/q1b3Q1/2B5/2N5/PPP1NPPP/R1B1K2R w KQ - 0 12,g5h5 c5f2 e1f2 a5h5,1170,76,93,150,attackingF2F7 crushing discoveredAttack opening short,https://lichess.org/wPVc9tTp#23,Sicilian_Defense,Sicilian_Defense_Marshall_Gambit
0450n,8/1p1P2p1/2b3k1/6P1/p3r2P/P5K1/8/3R4 b - - 2 40,e4e3 g3f2 e3f3 f2e2,2141,76,89,650,crushing defensiveMove endgame short,https://lichess.org/BXsGDCRe/black#80,
0459E,2k3r1/p1p2prp/2p5/2q5/2p5/2Q3Pb/PPPN1P1P/R3R1K1 w - - 3 18,c3c4 g7g3 h2g3 g8g3 g1h1 c5f2 e1e8 c8d7,2057,76,91,2125,crushing deflection kingsideAttack middlegame pin sacrifice veryLong,https://lichess.org/SLd2oCY8#35,Italian_Game,Italian_Game_Two_Knights_Defense
0459c,6R1/P7/8/5k2/5pp1/1r6/5K2/8 b - - 0 52,b3b2 f2e1 b2b1 e1d2,1360,78,80,422,crushing defensiveMove endgame rookEndgame short,https://lichess.org/OmB5yZhu/black#104,
045AU,8/3q1p1R/4p3/3k1nQ1/4p2P/2B5/5PPK/3r4 w - - 9 37,g2g4 d7c7 h2g2 c7c3 g5d8 f5d6,1868,75,93,1331,crushing defensiveMove endgame fork long,https://lichess.org/l87gbnQ0#73,
045BS,8/8/2p3kp/1pPp1pp1/p2P1PP1/P4K1P/1P6/8 b - - 5 40,h6h5 g4h5 g6h5 f4g5,2313,77,86,462,crushing endgame pawnEndgame short,https://lichess.org/i5nTil2v/black#80,
045Ch,8/1B1k3p/1b1pb1p1/1p6/p4P2/1P1N2KP/P5P1/8 w - - 0 41,b7a6 d7c6 b3a4 b5a4,2295,78,70,98,advantage endgame master short,https://lichess.org/40QgJrXl#81,
045SN,8/8/1p1k4/2p1p3/P1B1K3/5P2/P7/4n3 w - - 4 53,c4d3 e1d3 e4d3 d6d5 d3c3 c5c4,1550,75,93,673,crushing defensiveMove endgame long,https://lichess.org/khlRET1G#105,
045TL,3r1rk1/2q1bppn/b3p3/p5P1/2p1PPN1/3P4/PBPNQ1K1/R4R2 w - - 0 23,d3d4 c4c3 e2a6 c3b2,1265,76,78,1057,advancedPawn advantage fork middlegame short,https://lichess.org/dK15lrr4#45,
